"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.19111","count.19112","count.19113","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19911","count.19912","count.19913","count.19921","count.19922","count.19923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39321","count.39322","count.39323","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91921","count.91922","count.91923","count.92111","count.92112","count.92113","count.92121","count.92122","count.92123","count.92311","count.92312","count.92313","count.92321","count.92322","count.92323","count.92911","count.92912","count.92913","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99111","count.99113","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99911","count.99912","count.99913","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,168273,104853,567284,7589,4649,25471,38310,5862,80696,19542,6461,112612,2797986,1413756,9603780,12360,5579,88631,807431,426363,2463863,6821,921,31019,117261,22656,453563,1230,802,8559,21486,4058,52296,511,116,1485,2222,193,11818,16336,2253,65412,281586,75641,643075,33425,7760,71524,726,281,2267,8276,1787,27848,132,10,917,310,85,1067,32052,8961,66603,20523,2361,80513,2551,275,9935,183828,48082,655570,172,40,848,42944,6974,140369,9491,607,27912,80309,12094,245148,247,35,4013,6,287,5543,680,19474,3187,88,7748,669,86,2894,13698,1448,76803,3217,143,8102,"FRH0"
