"ID","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12231","count.12232","count.12233","count.12931","count.12932","count.12933","count.19231","count.19232","count.19233","count.19931","count.19933","count.91131","count.91133","count.91231","count.91232","count.91233","count.91931","count.91932","count.91933","count.92131","count.92132","count.92133","count.92231","count.92232","count.92233","count.92931","count.92932","count.92933","count.99131","count.99132","count.99133","count.99231","count.99232","count.99233","count.99931","count.99932","count.99933","count.99991","count.99992","count.99993","NUTS_ID"
1,7768,106,59326,134205,2652,1506668,5285,76,66677,139306,727,1067097,614258,13496,6932082,35738,1374,703873,10,3,8168,170,10682,370,4798,10613,39,57645,2511,32,59241,11120,21,149633,65419,498,465557,9833,185,206440,169,12,6238,2196,14,23397,3967,45,133699,2125,3,10747,"ES62"
