"ID","count.12913","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.12211","count.12212","count.12213","NUTS_ID"
1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HU12"
2,2044953,441373,166984,3264681,32,3,23572,4668,834,16149,5479610,2748177,54476375,56,19,68318,159482,56539,10390,1101,72513,1496,10,1232,34144,5642,290065,5258,277,850834,0,0,0,"HU23"
3,1154200,1136683,264409,4710960,0,0,0,14739,1533,59911,2077951,662153,17726913,0,0,0,78209,14841,47751,11530,181442,38,29,5203,33383,8097,200078,1698,324,1331464,228,98,2174,"HU21"
4,10787,0,0,0,0,0,0,0,0,0,2232,461,35502,0,0,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HU33"
