"ID","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12311","count.12313","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","NUTS_ID"
1,2386521,47187,19933603,186828,3937,2035280,2471236,74923,40771208,977145,37272,16387600,11503,21,50127,90856,5231,1003181,59723,3662,475879,548994,6687,2325291,40783,4019,967432,189734,14201,3980224,182285,16565,3988507,630,7719,18060,1348,315433,22886,887,355354,"ES61"
2,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES42"
