"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,5331825,2992642,23478641,1552090,1125810,8030925,188805,68453,2195085,5007663,1813189,28904317,1019219,397809,4785800,63548,12529,1368086,22379,22153,165962,3776,3307,16267,48073,28942,215500,91523,43167,473378,3536,6260,51536,50372,11458,138118,69100,31398,219785,3220,3455,30776,4,131,2397,3881,28105,788,4688,12965,14394,11894,83693,439,962,"SE22"
2,0,0,0,0,0,0,0,0,0,37334,9161,284231,2133,253,6948,208,174,4618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE23"
