"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,1267059,488609,6012237,277649,112456,943467,5604,1816,101566,4270718,1372965,14363046,1229180,461059,5113748,92188,20362,515681,138158,13797,361166,2196,124,10257,26316,3596,170963,100652,33674,327856,15506,1562,21146,3112,378,9791,630163,440572,2514529,62412,38391,284671,1406,811,16550,16635,486,26411,113,1,2731,884,3,3534,437229,55588,1171662,58851,5195,266272,21153,10569,202611,132274,21742,350398,5156,619,24916,36565,8723,261824,3301,2,5840,"ES11"
