"ID","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,856991,6609,4159924,3809641,286991,31081872,101004,330,385910,492703,23821,3396935,8813,83,154218,29207,3546,473624,"PT11"
2,4004363,44299,8260403,4379739,113738,21713930,718253,8602,2289217,1939721,34578,10910926,3924,59,32385,25741,941,246959,"PT19"
