"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19312","count.19313","count.19911","count.19912","count.19913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.39111","count.39112","count.39113","count.39911","count.39912","count.39913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,129333,69630,2083124,421,170,453,3117,1708,229318,2956,1653,84956,749408,605211,5203116,9555,5826,24075,30362,17213,531656,10381,10261,190372,2431,1622,57288,2,1929,313,115,51464,62958,96815,711997,1408,231,3121,270,437,6117,419,2538,104706,5,3,4701,35954,32487,111519,6112,2973,22557,163191,193115,616854,2884,524,10092,2320,752,23878,33906,30060,142026,1158,880,42754,2139,1616,38489,"ITG2"
