"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,350205,241779,987621,14771,14186,37007,5757,3220,23520,2868925,2010987,10003538,211822,157986,601365,80935,28009,307147,15774,5389,106030,632,507,4887,10557,3569,52055,40353,32991,86818,3947,3898,9192,808630,808602,2399837,35378,31666,75239,8409,3477,23732,52,54,377,77323,20496,182635,536,138,44,613,404,3908,580119,287037,1649043,10826,10758,40920,61369,15342,230747,554,331,2571,6327,1547,19606,403,269,2845,10574,4077,69116,2198,675,11278,"FRH0"
