"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","NUTS_ID"
1,1170291,480530,2836394,687181,231170,2353642,32746,10568,5729501,4152771,1920336,21025369,2061790,499109,14417268,230974,59103,14918184,8615,8241,32756,1042,1577,3424,42,1266,403475,15169,4140,107158,2668,1950,33319,12876,2492,3343182,"SE23"
2,28280,9696,354315,5661,998,95244,798,140,3267991,498570,117932,5084150,307332,32375,3486805,27473,8560,1614025,0,0,447,0,0,0,0,0,946078,1980,1542,24720,1758,1183,12009,1159,856,222702,"SE12"
3,0,0,0,0,0,0,0,0,9896,114,0,1287,30,5,2860,0,0,0,0,0,197,0,0,0,0,0,297552,0,0,0,0,0,0,0,0,0,"SE21"
4,0,0,0,0,0,0,0,0,0,62745,32660,846095,26836,2708,307556,15444,1759,3997611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,111,1435054,"SE31"
