"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92191","count.92192","count.92193","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99113","count.99911","count.99912","count.99913","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.19112","count.19311","count.19312","count.19313","count.19912","count.99112","count.99311","count.99312","count.99313","count.99993","NUTS_ID"
1,1913997,1009323,10211778,36591,15343,215191,47514,11613,171927,141,1926,336,4684,352,1806,17419,59,298,5221,83668,51613,724478,5,3,116,195,127,6585,37258,6752,146888,20,39,330,529,785,2294,18,25107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DK04"
2,4394316,2921710,17782919,832267,629340,3882728,152986,54740,465112,4601,39574,5192,60313,0,0,0,0,0,0,242500,60464,564758,0,0,0,41963,11345,114342,86647,7151,125454,0,0,0,6516,16247,7269,40,51042,4334,1144,11410,318,19,336,1530,1242,911,9367,586,175,629,2,1965,1353,"DK05"
