"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92993","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,7972935,498889,45296063,2023560,122677,10396619,467244,57221,4054664,13085,2176,71095,1678,249,13011,123688,14505,1084561,187728,15932,797062,5597,2045,32959,95837,11841,763506,1,6673,1423,40121,1076,11799,203500,3177,1598437,4701,108,59607,"SE33"
