"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,5546592,844894,11594023,4549404,669701,9827185,117439,47348,629199,2255574,346811,4500576,770368,130710,2179122,35255,14274,307761,1879,2888,23309,474,796,8326,3666,6889,63616,1149912,320019,1333955,1302034,211041,1904776,18023,10560,113917,311,50,1568,6874,1002,41313,77968,133162,535320,264815,93262,618982,42870,44125,195620,50780,54814,241442,45646,21032,181909,19188,9818,148244,3363,3759,30496,1255,659,5577,6651,5196,73529,"ITG1"
