"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,548980,859624,7733482,234034,389532,3215893,25092,19789,298247,825928,1104408,9815110,367248,562342,4949946,51988,27351,388579,83893,109502,604328,241565,360466,2364427,3432,2272,43199,199571,188268,1297294,194982,210877,1924488,11673,8358,100504,"DEA3"
2,13464,49166,151443,591,6109,16077,58,257,1981,63660,152205,1063781,8338,15661,150210,677,664,13863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA4"
3,402419,792473,7673822,31178,87720,782768,7674,12330,158937,1296511,1910436,18566665,86063,149350,2131100,60983,24229,392284,63473,123156,991326,9352,39964,154080,968,1500,12623,781215,1659131,8989751,146291,280383,1424476,24615,9466,190450,"DE94"
4,0,0,0,0,0,0,0,0,0,269277,431512,1670583,4744,12797,53161,15269,12163,71068,0,0,0,0,0,0,0,0,0,69224,216686,223862,1204,5999,3246,3656,2892,15474,"NL13"
5,0,0,0,474,444,307,0,0,0,43720,22999,269131,38923,37026,78099,7247,1768,61035,0,0,243,263,314,1491,0,0,0,563069,794181,1486743,539612,810998,1233837,41422,10760,157203,"NL21"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,20,273,3807,6661,10589,0,0,0,2519,3037,9914,26520,29475,78898,0,0,0,"NL22"
