"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19921","count.19922","count.19923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31321","count.31322","count.31323","count.31911","count.31912","count.31913","count.31921","count.31922","count.31923","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","count.32921","count.32922","count.32923","count.91121","count.91122","count.91123","count.91321","count.91323","count.92321","count.99121","count.99123","NUTS_ID"
1,148469,7889,494170,1452205,957135,9015272,51633,5580,136224,274708,196553,2521863,2384,107,4949,13381,2871,152342,415584,34136,1271091,6926337,3710541,37742583,150359,22265,438172,1279059,956769,10777508,8575,585,45400,73620,38916,854361,7423,987,18037,1493,520,6174,10391,22224,89526,419692,482396,1633201,56109,107487,260449,173012,160676,534893,1945,2700,28240,425,480,8756,28211,25122,126712,1709486,2125267,6832913,51345,86598,186026,706131,869692,2914109,2404,927,18935,6258,4316,86436,3468,433,4103,76,101,3,83,13,"ES11"
