"ID","count.11111","count.11113","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.19921","count.19922","count.19923","count.91921","count.91922","count.91923","count.92921","count.92922","count.92923","count.99921","count.99922","count.99923","count.11112","count.11311","count.11312","count.11313","count.12311","count.12312","count.12313","NUTS_ID"
1,14668,2923,154762,77,31694,2444402,26694,6105331,273025,42,282035,13658,17,208007,4414706,5855,5431180,15245470,47566,39845312,170266,1480,945610,25556,115,109155,78665,1398,236397,16965,376,86542,0,0,0,0,0,0,0,"NO07"
2,116840,211878,5354,9,129647,0,0,0,6283702,1495,12661908,31407,14,972467,75170,97,1807352,2686,4,160144,0,0,0,0,0,0,0,0,0,0,0,0,14,543,1,1956,4053,7,7440,"SE33"
