"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1647759,192142,6121100,90338,4823,729116,13363,3430,72749,3043357,728153,10522107,391327,81334,1439235,42892,21809,223950,"RO42"
2,501739,24187,1122548,38500,4004,61493,9564,468,15106,1321638,81643,4792348,80991,13988,335018,19049,3300,36030,"RO11"
3,5905040,501833,15168421,126290,9605,818858,29050,10920,204692,12676926,1543882,27006777,324497,36492,1343491,82022,18032,362574,"RO12"
