"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,6382414,333172,32988050,3068874,157504,20502477,10918,370,271612,255453,6066,430002,3145386,220380,22692743,629679,31511,4408655,84920,3558,889622,182477,3307,465695,7555,2442,146866,41321,7591,673046,1717,104,30679,484,172,4344,"ES41"
2,384503,13891,1091731,53869,1881,60778,0,0,0,14,5,2481,89609,7795,190405,5339,448,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES13"
