"ID","count.11121","count.11122","count.11123","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12921","count.12922","count.12923","count.31121","count.31122","count.31123","count.32121","count.32123","count.11321","count.11322","count.11323","count.31321","count.31322","count.31323","count.32122","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.31921","count.31922","count.31923","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","count.32921","count.32922","count.32923","NUTS_ID"
1,658185,188457,4119764,6184,1076,125290,12245,13707,57839,239,17,2413,21186,704,38089,102,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT33"
2,582261,305218,1546244,872,806,23820,77,0,695,25,2,48774,232671,196953,458785,2762,4247,29106,31776,86406,22128,15585,39038,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT34"
3,1656247,315179,4394526,13756,102,67107,522423,353391,932878,2717,1814,20794,2872566,1622213,4738381,4248884,5247683,14536,10323,25718,73226,38441,132357,4026017,983485,616715,4793174,51328,29303,282066,10032,2751,40281,1581956,1235851,7968023,50500,28098,305405,23399,17985,35545,49178,17665,258931,344333,263374,909488,12230,5446,46882,758,274,853,13534,6426,111374,600834,547416,1769562,8925,4828,47539,108115,65861,162507,3550,2029,31696,38614,25258,347433,"DE27"
4,71583,37327,407830,0,0,0,333535,269648,1031069,3227,3545,26978,127600,118928,231755,1391555,2047925,4803,3837,30476,9525,9073,42590,1552281,339353,271627,2270013,106299,84625,522330,2878,1641,28530,876180,700298,5047876,174098,149959,878477,17811,15864,68779,15354,5608,119210,5916,9032,58160,3995,3541,10446,0,0,0,849,400,3726,141671,166168,565779,18359,16890,51387,82636,105020,191358,476,872,2442,12442,7437,63080,"DE14"
5,170688,60584,2104956,12077,260,195300,158089,213688,774080,256,117,17832,184965,306012,525769,694517,1876064,2286,5784,21807,788,1175,5847,1278740,38667,73468,457501,0,0,10541,540,7571,15300,336631,723045,3374307,16127,29078,214866,2951,4505,17575,11128,12925,147277,763,1887,4604,0,0,0,126,109,2540,2989,3935,34063,124376,191595,343785,3614,4426,21860,2892,5940,25158,102,634,1579,7377,6483,56840,"DE21"
