"ID","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,194991,107122,1009796,23491,3747,83249,1366706,570890,9381874,166320,57763,1620697,67769,8417,439618,13677,6151,85572,33327,7243,145880,752,4,992,2128,3390,37821,2138,1190,11084,111051,63784,596043,7173,2804,25152,15773,3189,85387,46494,9427,164097,8403,665,51507,142294,11803,583848,4400,55,9000,"SE22"
