"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,3157473,1257163,14911741,6526186,1427262,26048438,296489,223085,2068809,249797,108412,1718311,14651,3382,86344,99889,38587,663308,20473,11323,317930,211983,5018,509125,4497201,1537657,19609225,2137360,629633,5761479,135231,103934,1187755,20912,8536,107129,6718,2057,40338,36008,9940,92278,124769,55647,1702637,65399,2621,188832,"FRK2"
2,91541,14032,277765,599343,16711,552390,496,36,468,0,0,0,0,0,0,0,0,0,876,55,7977,138934,199,260702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRL0"
