"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,662846,2036600,10701290,255426,846981,3037730,9902,27106,82472,14170,41460,146901,166,216,9618,1223,2919,39828,883,2296,34143,65,2222,4756,958509,3952977,25330596,5289417,2151319,22211138,4114,8940,26412,429,1261,1833,534,5839,15227,12140,62745,231945,48753,150460,1738515,177836,54956,1498368,34146,136066,434429,57,1374,10884,232379,2875423,11950086,1089,19510,19401,6391,39772,278722,"ITC1"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49285,576,58173,499650,8277,537181,0,0,0,0,0,0,0,0,0,0,0,0,1191,1,1258,49045,229,857779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITC2"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRK2"
