"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11211","count.11212","count.11213","count.12211","count.12212","count.12213","NUTS_ID"
1,1265655,435549,9096629,5321,1845,65419,4242,2012,38574,358327,109193,1624929,1,169,2073,27299,8163,205342,0,0,0,0,0,0,"DE24"
2,4429028,2451622,28985233,21741,18153,460980,59262,16143,403487,274110,129985,1097889,400,26,38214,19182,3391,261534,284,3741,23475,0,0,0,"DE25"
3,1967774,1204954,26689337,12047,10918,405221,56637,22879,447514,336434,224544,3179609,1988,1569,40266,24851,12740,229010,61510,37282,709992,3648,1833,46235,"DE26"
4,885101,811924,10174695,4000,6966,86683,6859,4176,43268,850,2181,6448,0,0,0,735,302,2398,26257,19972,235646,422,294,3409,"DE11"
