"ID","count.11111","count.11112","count.11113","count.12111","count.12112","count.12113","count.12191","count.12192","count.12193","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12991","count.12993","count.19111","count.19112","count.19113","count.19193","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92191","count.92192","count.92193","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99193","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.11911","count.11912","count.11913","count.99311","count.11311","count.11312","count.11313","count.19311","count.19312","count.19991","count.19993","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.99312","NUTS_ID"
1,564,584,1236,2630943,1362147,10698154,4,2,123,87173,64411,126744,279031,95343,1935837,4,19,839,127,8105,24,212,24224,6553,177321,256012,120620,1197968,70,8,414,18577,15968,53706,192574,37523,387913,244,21,2088,78,1,3273,9,249,3208,318,51205,417,63,14987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DK01"
2,571,7,1887,2498200,1517226,12321992,0,0,0,172690,125261,968592,148162,47737,620620,0,0,1222,224,12569,0,15,7920,678,77658,196426,76674,838048,0,0,0,9323,10497,76509,146845,71750,470158,682,0,66,496,10,7626,0,1456,4023,453,99348,27,0,310,5,6,261,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DK02"
3,379301,476476,3705461,69495,38977,244823,0,0,0,3682,447,8763,11578,2127,20162,0,0,16288,18334,151997,0,4333,27411,16168,163045,35693,17750,95664,0,0,0,714,148,4784,3935,984,15215,0,0,0,8138,3497,26702,0,3418,24429,12939,155095,0,0,0,39432,23598,239295,853,4153,935,17304,2081,418,5,411,33264,41005,274007,7,3,2207,10229,1531,39752,55,"SE22"
