"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,550613,32998,5175938,148540,11890,1182455,28871,940,138630,20189,529,220609,846,7,7747,19943,158,126087,42,3,1687,30045,2699,262691,1037,250,11956,13192,333,89892,14554,508,159586,1130,28,9319,31593,576,216293,1517,35,13827,"FI1D"
