"ID","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.11911","count.11912","count.11913","NUTS_ID"
1,129015,8963,362942,10336,1840,18678,17501,633,60307,17780,1181,92394,6925,1780,11545,8814,2832,52527,133,1734,3299,47,18843,2472,76,74082,14853,559,146356,14440,1295,52688,30263,1522,201080,117159,2756,435188,5388,1,12644,107595,1140,745343,659,1,10714,0,0,0,"EL42"
2,0,0,0,0,0,0,18337,2826,262984,0,0,0,0,0,0,1515,197,26749,0,0,0,0,0,10880,615,293633,0,0,0,0,0,0,502,94,58649,0,0,0,0,0,0,373,14,29051,0,0,0,50984,2625,1294941,"TR32"
