"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1818058,77836,4449942,294998,45896,479626,1740,483,8569,5451565,505568,13110070,1985725,399228,2362081,20910,3189,62609,"RO12"
2,5034322,307946,27683164,1125475,71754,5696829,57563,8722,517484,4821462,1178062,16053105,1299975,306148,4168765,137864,47498,405769,"RO21"
