"ID","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.99311","count.99312","NUTS_ID"
1,735030,104248,7381931,5567,115,139868,6185,970,346336,32139,9017,427421,2240,10,9996,37,5,3967,3800,473,74454,51331,9063,1525527,1456,42,51452,24,8,2198,24132,3471,385543,13,2,2418,4436,706,58908,270,5257,925,195484,2622,91,5770,0,0,"EL51"
2,99850,8553,954870,0,0,0,23,9,14502,174,18,47860,5,16,1135,0,0,0,1,1,1959,10277,3626,113504,0,0,0,7025,2015,121005,18802,6740,117608,0,0,0,0,0,211,301,4520,831,70760,0,0,48,12,5,"EL52"
