"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31121","count.31122","count.31123","count.31311","count.31312","count.31313","count.31321","count.31322","count.31323","count.31911","count.31912","count.31913","count.31921","count.31922","count.31923","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","count.32921","count.32922","count.32923","NUTS_ID"
1,275166,22719,2393094,2512386,593656,17900650,107727,32043,231236,189553,73527,1415322,7760,781,38739,6504,827,106544,300599,68134,1445939,1159291,267337,6686888,342550,189276,719065,172352,51057,723095,9158,2039,86823,3840,180,65629,27968,9894,98097,551250,244568,1392012,58467,32135,174317,276337,165870,746692,1095,718,5481,2421,670,12596,66319,22156,216628,661165,214247,1194124,160062,76507,358397,225927,92765,385096,2452,446,11808,721,18,9074,"ES11"
2,1289828,63172,10704674,285271,15339,8614241,2002,3,157327,6892,514,132051,6800,1434,162932,95,0,12589,938534,64946,6493562,87957,3027,2117843,2659,36,166973,42,0,2458,31609,1340,430346,69,10,10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES41"
3,106727,42134,742237,920029,185150,11288571,2126,2033,7927,7476,1856,58730,737,76,15902,3449,105,207780,755486,125423,1748222,683913,99187,3647774,19601,6070,44579,3935,368,12817,929,36,9185,1286,0,47608,488,718,11063,179996,111987,433098,0,0,0,2769,6303,24169,0,0,0,0,0,3,0,0,0,224163,158519,455334,0,0,0,15381,12617,54011,0,0,0,885,262,1350,"ES12"
