"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.19111","count.19113","count.19311","count.19312","count.19313","count.19112","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,138328,77393,1130413,673609,470039,3360010,43179,13202,466323,16048,9618,124982,83610,85632,687802,2938,848,97074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE22"
2,226968,33273,1084866,460322,137330,1042268,35126,1770,385918,280917,81915,1134679,709639,283140,1688940,17058,4133,132020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE23"
3,330564,215017,2077085,767771,542965,3206742,48685,28559,358841,46167,34190,273532,345839,175384,1198471,415,978,10657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE24"
4,10352,2743,176081,2626,520,9280,1730,894,84788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE10"
5,303425,187883,3044100,992432,1190384,5546645,87493,37773,1547425,187547,196905,1716238,1428936,2782790,8753756,47837,44481,621315,9,93,4,5,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE21"
6,0,0,0,0,0,0,0,0,0,157293,231890,411532,107615,139738,168598,12959,18690,89598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL22"
7,555528,154123,3091892,89352,23278,259044,84621,22408,318156,2522,187,10194,2151,779,7082,0,0,0,1901,36927,202,0,2337,53,33152,2237,318115,6219,7,80809,189059,38707,997442,46747,3350,75116,34288,3388,188344,5538,1208,30484,71,424,30852,2055,379664,5521,256,52228,"NL34"
8,249111,78467,1870423,54268,3869,45029,75089,15691,330978,0,0,0,0,0,0,0,0,0,2932,10874,140,0,1486,2,31823,484,732984,0,0,16101,105408,38975,609307,31474,2170,14055,39131,4832,161260,0,0,0,157,852,3935,147,209392,0,0,0,"NL36"
9,833534,611789,5352918,427173,580990,1928439,111938,31662,805601,767522,911956,4165852,1412122,2424518,6688513,113232,58576,771659,1212,10223,17,0,1872,29,3776,232,209052,0,0,0,115940,52599,585444,24462,4282,76025,39636,8942,207111,9979,9,28391,0,0,16744,1214,204625,7797,3,56324,"NL41"
