"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,397727,70739,2410948,499,178,323,20131,3779,248860,74036,25070,837385,51058,11217,590088,380,44,8878,43083,9940,336320,6756,3015,101019,75911,20692,1191670,108822,24384,2353814,9010,1651,387385,"SE11"
