"ID","count.11111","count.11112","count.11113","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.31911","count.31912","count.31913","count.32911","count.32912","count.32913","count.39911","count.39912","count.39913","count.91911","count.91912","count.91913","count.92911","count.92912","count.92913","count.99911","count.99912","count.99913","count.91991","count.91992","count.91993","count.92991","count.92992","count.92993","count.99991","count.99992","count.99993","NUTS_ID"
1,14838,10927,139609,33972,24314,422144,1682,171,6382,460,1287,31504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EL51"
2,0,0,0,30702,8525,149134,587,1538,20640,5396409,929742,32534912,3259976,417544,24351726,5220,1149,36566,39713,2069,121398,659166,48211,5342110,494916,53864,4623181,4504,212,28561,295049,7865,1025571,29981,905,131113,48677,2708,176844,0,0,0,0,0,0,0,0,0,"TR21"
3,0,0,0,0,0,0,0,0,0,72592,11160,758826,178704,15473,1685619,0,0,0,1028,286,10635,0,0,0,0,0,0,0,0,0,6691,262,45308,12293,1150,102618,4042,627,80503,1180,134,61639,136714,1016,100241,100809,157,73995,"TR22"
