"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1418800,1785,9272222,158374,300,750183,17414,49,449668,6372167,6041,48790680,2305594,4191,18103935,165775,1037,4226828,"SE32"
2,0,0,0,0,0,0,0,0,0,345461,393,5014851,115590,201,2019632,17274,117,441438,"SE31"
