"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32911","count.32912","count.32913","NUTS_ID"
1,1977745,24810,10883103,3242822,135505,20292410,14,11998,59293,3820,285146,1146454,70423,5521409,1368360,197788,9792476,2988,61603,5710,419017,2190,362,19894,33709,6392,261232,1624,86,8428,9989,1567,65926,40339,6244,357704,700,72,5778,"ES24"
2,2107796,11412,9796396,1129862,6555,6032991,8,2492,5063,106,42331,702068,6114,2619582,164225,1233,811793,0,839,0,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES41"
3,28393,1781,264958,599271,19713,4952120,0,0,7653,347,46297,101234,12749,958316,439099,40079,3940036,0,37400,2044,275830,834,180,4342,4417,990,34819,789,182,4369,1744,1338,25017,19433,6507,277754,1001,1025,15706,"ES22"
4,551222,5591,4270116,299193,7940,2193725,39,22461,4092,145,18506,67067,8449,371529,34690,4097,203877,0,3892,133,34312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES23"
