"ID","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11331","count.11332","count.11333","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12311","count.12312","count.12313","count.12331","count.12332","count.12333","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.19131","count.19132","count.19133","count.19931","count.19932","count.19933","count.91131","count.91132","count.91133","count.91931","count.91932","count.91933","count.92131","count.92132","count.92133","count.92931","count.92932","count.92933","count.99131","count.99132","count.99133","count.99931","count.99932","count.99933","NUTS_ID"
1,133087,14894,637290,1773918,204645,10075634,627,29,45620,3584,1023,85461,85441,12522,383222,584581,51540,2431964,6814211,1040994,41288325,8835,437,97444,162821,25478,1772209,2312,553,190638,425374,50316,1823501,27672,481,120856,23922,652,186642,70837,2221,122100,4582,154,50692,56981,686,201204,21579,447,185778,159615,3681,386793,36819,5812,317436,"RO22"
2,13568,6851,373771,2374,2555,150377,0,0,0,19,23,71081,3367,561,53233,194763,135322,2865910,1390379,489149,19786284,0,0,0,0,0,0,6277,4484,99346,81026,30604,811150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RO31"
