"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12993","count.19111","count.19113","count.19313","count.19911","count.19912","count.19913","count.19993","count.91113","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99113","count.99911","count.99913","count.99993","NUTS_ID"
1,4576838,56805,25054863,585055,23028,7280597,310489,1862,1301631,160646,2802,1290413,6243155,86656,33101225,261662,11357,1741801,268165,883,928855,128481,2638,1761065,10,41,11750,15,61,7,94823,358,4217,645,119153,869,786944,2814,8,114561,243,26615,453,103253,253,"ES61"
