"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,37852,6131,589594,48617,9532,215641,1283,273,91364,29459,21975,191053,188,275,1858,478,39,10790,183,29,768,4977,864,58351,10404,1247,115815,31466,28184,87893,9013,5367,66009,55,1,526,760,92,16359,148,21,18464,16,2312,"EL62"
