"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","NUTS_ID"
1,26407,1751,381437,4264,469,106043,157386,14757,2206659,0,0,0,0,0,0,0,0,0,"NO02"
2,29756,249,549970,9353,15,153728,1251266,310892,19503847,107289,9925,1487723,0,0,0,0,0,0,"NO08"
3,218387,10486,3211911,239806,18837,2140941,19976,1120,1188717,0,0,0,0,0,0,0,0,0,"SE23"
4,3995166,465352,31237946,2524266,249023,19496360,244743,19168,8283277,6,0,6294,5363,14,69238,3683,1,33211,"SE31"
