"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19113","count.19213","count.19313","count.19911","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91311","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92213","count.92311","count.92313","count.92911","count.92912","count.92913","count.99113","count.99313","count.99393","count.99913","count.99993","NUTS_ID"
1,710001,7973,2088399,59186,781,144531,255,55,14979,37,105163,1265586,17954,10490418,117075,891,312608,127951,1674,1373090,23780,311,322494,2501,635,1483,69,32879,77882,573,128044,238,4,859,11,54,1397,61,24037,50283,142,348768,422,2406,5864,54975,3017,368,53722,2409,1175,13,14623,58,"PT15"
2,0,0,0,0,0,0,0,0,0,0,0,280319,2303,2241055,0,0,0,56773,34,333698,701,0,35799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PT1C"
