"ID","count.11121","count.11122","count.11123","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12223","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.12321","count.12322","count.12323","count.19113","count.19121","count.19122","count.19123","count.19913","count.19921","count.19922","count.19923","count.91121","count.91122","count.91123","count.91921","count.91922","count.91923","count.92111","count.92112","count.92113","count.92121","count.92122","count.92123","count.92913","count.92921","count.92922","count.92923","count.99113","count.99121","count.99122","count.99123","count.99913","count.99921","count.99922","count.99923","NUTS_ID"
1,20480,4451,177656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITC4"
2,331867,101447,3372593,217870,98195,1201713,117,68,1432,718,71,5709,1411,148,45572,997,529,8730,2011,2129,24370,86879,52052,548031,216297,20358,1648559,1118,786,7429,52,1680,1836,32428,808,82,13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITC1"
3,845914,309770,7750387,0,0,0,0,0,0,0,0,0,714,798,38488,0,0,0,4652,2971,30383,0,0,0,76899,13152,396988,0,0,0,0,0,0,0,178,426,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH5"
4,957290,196486,16285579,0,0,499,0,0,0,0,0,0,1150,475,86244,0,0,408,7080,2357,204460,37,28,2014,549591,47808,4883816,0,0,0,0,3,1,372,693,596,106007,134,21,29845,275,15,10,3267,1045,43,65,33305,90824,16361,1066321,3098,3110,233524,1,3,3984,21219,4693,317564,2092,942,1377,68069,57,2,6,2105,108,85,89,45910,"ITC3"
5,8493,2008,98681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI1"
