"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11311","count.11312","count.11313","NUTS_ID"
1,71859,14228,295026,85149,23649,548578,2877,469,2083,1697,4,3015,1174,99,14693,231264,93808,1814276,588081,192379,2771492,10776,4271,46551,13074,5269,53718,6850,2716,115629,16543,4485,65607,0,0,0,"DEA5"
2,1234582,812895,11961086,107837,27799,456277,4238,1639,13386,21454,5172,250564,280,1,490,3700765,2261990,23860523,1314550,611494,4660957,126215,83547,755112,288622,70538,492617,87101,26021,1085179,19023,5610,91343,42202,33163,407279,"DEB1"
3,236622,118598,658345,0,0,0,0,0,0,1327,359,3314,0,0,0,212841,88273,439688,0,0,0,9617,5426,23268,0,0,0,336,0,2240,0,0,0,18826,7013,51257,"DEB2"
4,221396,165258,1485272,538261,430752,1471230,23530,25019,51024,5559,2371,71298,944,1183,10008,1530506,956958,10149313,712439,447100,2088257,10315,14606,75101,11910,12392,34133,125148,24619,1063321,7219,2147,59428,2146,1499,27357,"DEA2"
5,124896,79992,1066676,0,0,0,0,0,0,29,24,6092,0,0,0,281774,153495,3136174,0,0,0,14238,11199,198788,0,0,0,427,542,7886,0,0,0,6790,3925,117488,"DE71"
6,270324,153087,1753464,10796,388,97179,3,0,0,5822,2009,66415,27,0,899,643984,428584,4066224,154550,34723,303537,77346,53157,386491,57146,8963,90839,6767,3108,60271,2832,2412,2867,29150,14117,242775,"DE72"
