"ID","count.11111","count.11112","count.11113","count.11191","count.11192","count.11193","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11991","count.11993","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","NUTS_ID"
1,35279,27261,108148,135,8,451,1797,2318,3162,720,4,3265,26,248,95965,93082,270361,24913,7156,38454,14883,1097,14818,101189,39759,166123,405,1730,7847,6567,853,29335,57814,13964,33463,4064,4005,3783,41758,6211,14998,"SE21"
