"ID","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19323","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.91991","count.91992","count.91993","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.92993","count.99121","count.99122","count.99123","count.99321","count.99322","count.99323","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,8281106,173506,3345086,287459,1334,208716,228328,7075,142469,12634315,46103,8291991,1884020,2125,1382136,258126,1534,762518,12211,254,83243,19,348,15837,449,200484,2828410,66471,703400,24182,80,18612,9074,173,25839,2203061,37801,840493,137930,39,79085,4007,210,39412,832,24,5837,665,1,9568,1305273,69101,328046,27101,961,9611,378792,13647,122354,12639,107,1186,599998,1463,309757,107063,122,69916,253673,2976,99129,3644,332,1048,4092,121,31598,61,1,1992,19266,430,205704,904,10,5838,"IE04"
