"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,3893162,544422,31729517,2578436,270140,17849583,202056,23186,3031170,6080,22,102872,4381,616,32598,21617,1645,320776,2,266,70807,2134,862232,7519,879,89249,29342,781,629598,139,3,5589,464,5711,12237,433,273657,35,10,14057,"SE33"
