"ID","count.11111","count.11112","count.11113","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.11312","count.12911","count.12912","count.12913","count.12311","count.12312","count.12313","NUTS_ID"
1,4294,3534,112743,17,618,246,146,2979,75,42,4689,0,0,0,0,0,0,0,"AT11"
2,1083179,519671,20004866,1674,1164,42010,24109,480635,12646,6150,180011,27,12,199,3264,0,0,0,"AT12"
3,52444,33023,729942,0,0,8721,10304,180821,0,0,0,0,0,0,0,0,0,0,"AT13"
4,374659,76956,1838487,26559,197815,3868,503,19067,1257160,484142,12618042,1534,41193,13080,639853,11674,370,73102,"CZ06"
5,258187,65091,718246,23881,66172,0,0,0,31170,7792,191420,4589,2,0,176,8463,278,24671,"CZ07"
6,89079,8708,1293885,23590,450840,310,276,17854,1691438,669590,12836097,1456,82367,39617,643292,69867,2835,1535549,"SK01"
7,1421205,343709,7566028,117443,752275,10758,1439,54954,2462722,630599,22978879,19882,95269,15558,635118,237421,22570,595064,"SK02"
