"ID","count.11111","count.11112","count.11113","count.11131","count.11133","count.11213","count.11231","count.11233","count.11313","count.11911","count.11912","count.11913","count.11931","count.11933","count.12111","count.12112","count.12113","count.12131","count.12133","count.12211","count.12212","count.12213","count.12231","count.12233","count.12311","count.12313","count.12911","count.12912","count.12913","count.12931","count.12933","count.11132","count.11211","count.11212","count.11232","count.11311","count.11312","count.11932","count.12132","count.12232","count.12312","count.12932","NUTS_ID"
1,859309,27184,4686684,16426,131926,111,11,368,5000,3838,152,55034,1263,10220,127577,1813,2506652,2528,65113,550,7,1832,3,218,16,6780,9451,648,42377,26,3881,0,0,0,0,0,0,0,0,0,0,0,"ES61"
2,4238589,260564,21501213,441001,5170191,10291740,989690,15395762,219812,91930,4734,370982,54422,235564,2827289,200607,16589088,183419,2617683,241954,14535,2320346,211778,4991807,100965,223409,54050,5498,279683,25463,220323,15674,885868,46892,30118,48149,4849,1126,6470,6410,12020,1335,"ES42"
