"ID","count.11111","count.11112","count.11113","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.91111","count.91112","count.91113","count.11312","count.12312","NUTS_ID"
1,226113,174379,2172685,926,7791,994,1387,6065,34236,28262,364951,228,1055,218,263,1073,0,0,0,0,0,0,0,0,0,0,0,"AT11"
2,54192,5198,296121,0,0,502,2,4496,1961568,513795,12309421,0,0,27549,4195,900977,173,11,3656,215,6,128820,0,0,0,0,0,"HU23"
3,627921,188846,2098013,0,4452,6072,1455,22349,1540192,722455,6192355,185,10363,49515,16952,528920,67732,11403,165793,1252,17,187320,993,1067,617,0,0,"HU21"
4,1091248,509994,10198804,0,1243,11987,4426,86292,4637973,2489129,35691488,0,1257,78961,26597,1070954,0,0,0,0,0,0,0,0,0,0,0,"HU22"
5,91,307,375,0,0,0,0,0,90066,71916,658093,0,0,739233,401481,6097652,0,0,0,0,0,0,0,0,0,0,0,"HR06"
6,5083,6511,28688,969,1021,0,0,0,239854,229394,3707938,161,3649,2834,5796,129573,0,0,0,0,0,0,0,0,0,510,690,"SI03"
