"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,5980525,1095549,24773922,830039,142698,2404963,159103,39252,1262443,613,2,6688,820,20,59357,11052,1454,23411,300120,41962,859158,5208,663,10429,25158,12907,572761,10,2385,1058,26,73477,"PL63"
