"ID","count.11111","count.11112","count.11113","count.11191","count.11192","count.11193","count.11911","count.11912","count.11913","count.11993","count.91111","count.91112","count.91113","count.91191","count.91192","count.91193","count.91911","count.91912","count.91913","count.91993","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,1226,140,24275,41,2,378,6,1,693,6,6970,452,218009,5,6,237,167,42,10857,28,2622,10,1,8092,"LV00"
