"ID","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","count.19911","count.19912","count.19913","count.99911","count.99912","count.99913","NUTS_ID"
1,19946065,10942,24706372,43735,231,195534,480314,548,2002639,0,0,0,0,0,0,0,0,0,"FI1D"
2,175858,7575,1411688,0,0,0,10292546,10222,26091427,1790016,2275,12042051,35428,661,279822,4286,103,26588,"NO07"
