"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11311","count.11313","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19113","count.19211","count.19212","count.19213","count.19911","count.19913","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","count.32911","count.32913","count.91111","count.91112","count.91113","count.91121","count.91122","count.91123","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92311","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,88458,1388,2421277,58428,156,1801402,20818,1987,410890,370,2,2128,7,14651,1343,70,71660,1386,2,67125,231653,4958,4741057,14764,1854,524946,349,2,66041,1961,199,45738,36,342,22,2386,133,4469,19045,75,53111,303,125,11692,30902,230,116421,1110,548,84142,8,4992,54124,1007,214551,16,1,68977,4044,138,91621,17169,87,71675,57278,2023,1304083,47979,3709,296013,2,1448,31214,1708,303005,1600,174,14821,996,304,5716,9359,825,83395,248,5858,"EL43"
