"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19993","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,2337585,1716360,24539971,9378,11878,179888,96584,54952,522318,4541113,3000402,17828358,12225,6991,283668,263734,109623,1199325,94021,47981,502923,6340,446,39835,170084,58106,438434,76,124339,70834,1182687,641,95,3773,35570,24428,243297,204823,159004,868132,974,35,21249,174364,67875,478281,65620,44226,200792,278,2187,230610,89710,401880,1625,1313,12247,"DE80"
2,0,0,0,0,0,0,0,0,0,6966,2053,79643,0,0,0,2219,81,7484,454,15,567,0,0,0,1016,0,2096,0,0,0,0,0,0,0,0,0,0,1812,726,59370,0,0,0,29,4,4303,0,0,70,0,0,0,0,2355,0,0,0,"PL42"
