"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","NUTS_ID"
1,817263,875912,10356469,287861,335918,3380145,43673,18317,494604,330649,313159,3741942,147997,160281,1483896,50013,13467,515904,32003,18000,362544,149908,167356,1664182,1741,631,18492,5687,1565,40441,37316,23996,199097,358,374,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA3"
2,8184,29126,147769,380,1442,9324,88,9,1659,2488,8549,56738,871,1695,12104,651,533,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA4"
3,964499,915462,10726224,100434,112336,1145133,62242,25879,791228,1230801,1120313,11283173,43979,35198,371301,81443,43195,1155762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968735,719186,5485929,6459,8562,33504,10576,4926,87852,1807942,1207339,9405165,23289,20109,99577,26182,12566,239288,"DEA5"
4,38180,37169,280525,442,608,1450,861,321,20383,195159,145104,1647048,326,13,2161,26614,11390,339247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339168,363468,1174438,4869,5761,22510,4950,2957,46047,1047262,916222,3439240,16768,11233,33859,13469,9686,142370,"DEA2"
5,118847,64643,1403003,41285,47918,363010,10341,2534,197382,505723,370253,4242330,41661,30708,137595,56042,29543,609274,2234,3717,43666,24184,43238,200706,688,64,4045,2697,2386,20050,16652,12068,53025,452,598,4403,259924,178651,1939426,2277,4483,4724,14312,4950,209913,150863,146036,1120712,1199,1573,7644,11663,5489,126895,"DEA1"
