"ID","count.11121","count.11122","count.11123","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11321","count.11322","count.11323","count.12321","count.12322","count.12323","count.11111","count.11112","count.11113","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","NUTS_ID"
1,18051,142,34364,216572,74350,1522999,2934752,98303,6041918,205854,2990,243208,1093139,423113,4804227,6135099,345097,19030342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH01"
2,0,0,0,0,0,0,1293061,28967,2102000,0,0,0,0,0,0,394143,63840,892545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH02"
3,4014,2,3948,0,0,0,5972,4,29542,4441,0,3815,0,0,0,15885,21,50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CH07"
4,73822,9417,259647,0,0,0,737,38,15582,5044831,423138,21208426,0,0,0,173578,17446,2217022,2306,5182,123022,17228,22683,536179,0,0,0,0,0,0,0,0,0,"ITC1"
5,242185,21113,312228,0,0,0,11620,43,99349,3944153,214836,6052851,30035,9070,203841,271617,2516,3403025,0,0,0,0,0,0,1025,2013,18181,889311,487265,5498729,791,1801,14908,"ITC2"
