"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99993","count.91211","count.91212","count.91213","count.99211","count.99213","NUTS_ID"
1,2555,134,176987,32,6,1462,698,5,3660,733986,11012,1487520,19061,2378,136411,96140,1795,186788,8,8171,1878,2,5462,658,17,4060,979,48,9209,55771,2207,235975,913,138,2099,20824,1146,124160,56314,1623,189008,40235,921,190722,6,177,0,0,0,0,0,"EL65"
2,152683,4397,1305860,337,4,12159,3302,100,103400,9501,431,305745,0,0,0,2752,38,35364,25,905,113,0,4524,13091,841,201014,507,16,20745,6582,930,288614,341,42,10133,2308,207,89525,352,21,10369,2531,84,63713,1392,1298,149,63,2288,49,390,"EL30"
