"ID","count.11111","count.11112","count.11113","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.92112","count.11911","count.11912","count.11913","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.91911","count.91912","count.91913","count.92111","count.92113","count.92911","count.92912","count.92913","count.92311","count.92312","count.92313","NUTS_ID"
1,9939,8660,27368,819285,116962,7524760,123947,22029,635307,12522,954,242190,9456,7811,27861,9,14,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE22"
2,30684,54673,136788,2231307,794921,16920429,340028,88099,1433438,47305,10805,1382775,17490,2765,41689,2,0,197,22221,48,1284,1268,437980,48770,3122657,15311,6235,42291,2639,53,45675,3107,433,8991,29680,156888,7315,3277,56260,0,0,0,"SE23"
3,0,0,0,3814218,905635,34107959,1902749,457550,15204842,141338,18783,5723282,0,0,0,0,0,0,1850,0,0,0,244,2,2367,0,0,0,0,0,1664,0,0,0,4238,70432,1166,342,175107,6655,6911,39108,"SE21"
