"ID","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.12911","count.12912","count.12913","count.12993","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.91991","count.91992","count.91993","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99993","NUTS_ID"
1,676354,85062,11629976,631765,23032,6762688,357667,42071,2899028,456420,13430,2127563,10035,2883,269748,12146,237,99027,919003,121494,16795556,309,41,2410,81233,13112,576069,517,499,1741,59682,11539,822445,1,4597,476,28884,1344,1,2605,6744,2525,280781,564,239,30955,841,321,95768,155,43,1962,57478,9172,1138528,663,210,23619,38049,7992,909658,17,4,2463,690,100,99544,813,"FRL0"
