"ID","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.11311","count.11312","count.11313","count.12311","count.12312","count.12313","NUTS_ID"
1,103999,86816,1053709,2097,756,10329,1681791,1018356,6071550,49229,23811,146329,0,0,0,0,0,0,"DEE0"
2,28929,14999,295537,1612,309,7692,407507,343929,3603966,13439,11192,48597,0,0,0,0,0,0,"DE93"
3,742180,374573,6942876,8260,2180,32999,5058784,1942319,19345282,64932,29778,324460,675,1056,36910,7076,2302,128457,"DE40"
4,1142616,733068,9823848,25780,5676,254337,4438662,3011596,26239608,136629,28939,2671138,22649,15707,187818,150442,140776,899132,"DE80"
