"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,16548,6546,174750,13747,5288,96571,313,62,1054,199489,83439,2426832,18932,9612,288686,20482,4818,47271,"CZ02"
2,0,0,0,0,0,0,0,0,0,359239,158526,1551834,104057,44320,273502,1530,722,14408,"CZ03"
3,813260,270740,5256023,467814,180020,3052539,8453,2635,59126,1597442,474125,6747167,766747,214922,3262012,15399,3593,103143,"CZ05"
4,242976,91375,1286818,39771,13419,173209,4587,1498,25655,6432350,2588823,38469198,3255284,1303268,16194780,70234,17713,571304,"CZ06"
