"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,1620762,32623,5338174,150,19,4831,669,1,7057,31450,865,112416,4109252,50181,31760937,1713,28,3259,13835,492,352224,13512,461,268296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG42"
2,186233,14130,419934,0,0,0,1,0,2518,0,0,0,4903304,729909,42459276,87412,9676,163812,11555,731,1294417,359181,24724,1305921,57388,4169,95732,39275,1220,160835,4681,450,5802,49144,9407,333488,8543,73,7984,19319,358,66859,11528,1983,38064,6184,255,50059,"EL51"
3,0,0,0,0,0,0,0,0,0,0,0,0,2146,2894,112809,0,0,0,0,0,0,802,92,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"EL52"
