"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,1518146,14447,20099348,224340,3571,3542892,29093,1106,1869911,3197020,16453,36417938,409930,2972,5067106,75655,1981,2625085,"FI1D"
