"ID","count.11111","count.11112","count.11113","count.11311","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.11312","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32323","count.32911","count.32912","count.32913","NUTS_ID"
1,1918,2526,65204,120,119,271,217,16119,1400001,960375,7922918,173169,99490,2206508,442929,369381,2060469,84307,56784,506861,5079,2454,65723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT12"
2,247951,518436,5187836,16336,305781,15493,17301,504688,992577,2276982,6417726,1038504,1854726,5934670,213567,567536,1256092,425862,666001,1621831,5563,5093,170416,49250,469,551,9150,8328,29959,99102,2098,14777,35650,363993,1091278,2088279,129957,397791,719296,86018,283745,490323,64218,199526,373273,681,1764,7555,"AT31"
3,29169,7168,57289,329,2112,269,167,2892,7280123,3455510,26705670,426994,51676,3305825,651799,314180,2137427,47189,12580,142761,111844,56251,1453490,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CZ03"
4,0,0,0,0,0,0,0,0,5274,8951,4365,53581,81859,212409,104,417,139,18853,28417,47938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,7862,13648,0,0,0,1424,6202,3156,0,0,0,"DE22"
