"ID","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","NUTS_ID"
1,1940911,782284,16031207,23534,8410,571811,35667,12193,215595,172172,76360,1829294,14679,6323,903419,9963,9125,826613,29577,12177,133687,1102,631,5699,1687,1593,10244,2357,1655,410656,"AT11"
2,308108,178187,4833443,954,82,6069,26916,11522,92358,7777,1558,196790,1171,65,144987,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,"AT12"
3,207967,82845,1169687,0,0,0,3457,368,8203,989535,859267,7571503,621,527,19352,28779,5251,61442,0,0,0,0,0,0,0,0,0,0,0,0,"HU21"
4,287856,125405,2304511,0,0,1534,7383,1871,30088,3872132,2448146,40178841,5509,476,287977,104654,47387,897687,0,0,0,0,0,0,0,0,0,0,0,0,"HU22"
5,111,26,2593,0,0,0,0,0,0,25708,24543,836127,0,0,0,5382,1652,165870,0,0,0,0,0,0,0,0,0,0,0,0,"SK01"
6,0,0,0,0,0,0,0,0,0,317987,141437,6455217,2,0,2498,36351,10343,473076,0,0,0,0,0,0,0,0,0,0,0,0,"SK02"
