"ID","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11121","count.11122","count.11123","count.11221","count.11222","count.11223","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","NUTS_ID"
1,8257189,1077687,29964868,260682,71524,2149438,493880,81409,1128026,71563,3320,231096,130206,27078,407955,2801,559,35474,5852,2353,1807,1029,203,8768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRF2"
2,82802,6271,50969,0,0,0,5735,597,7891,11803,612,13189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRF3"
3,5189090,729253,31486841,111325,26885,921229,61997,7096,355418,45109,3101,226807,391916,86215,2534130,2320,970,4293,21345,4233,75015,8035,2598,109994,1068865,98333,2738528,981,6,1513,11827,1572,30571,5995,30,13975,1657,102,2662,"FRC1"
4,722808,361821,5158743,0,0,2500,55601,28166,215627,5435,2414,22397,224315,147280,1585511,0,0,0,36666,24391,71125,15325,10680,71022,12356,29800,218749,0,0,0,0,1,799,0,0,0,0,0,0,"FRC2"
